Name,Address,City,Zip,COUNTY,X,Y,USNG,OWNERSHIP,PARCELID,NAME_OTHER,DESCRIPTION,LINK,FAC_STATUS,UAID,ACODE,AUSE,AOWNERSHIP,LAT,LONG,COMMENT,FACILITY_TYPE,x,y
BIG OAKS RANCH AIRPORT, ,OVIEDO,32766,SEMINOLE,-81.08450324,28.66694047,17R MM 91743 71089,,142132300001A0000,BIG OAKS RANCH AIRPORT,"GREEN, QUENTIN 623 GRAND CHENIER COVE CHULUOTA FL 32766",,Active,FL000301,6FD2,Private,Private,28.66694166,-81.08450555,,AIRPORT,-9026285.612130638,3333322.9313089214
CEDAR KNOLL FLYING RANCH AIRPORT, ,GENEVA,32732,SEMINOLE,-81.15922515,28.7819365,17R MM 84459 83836,,06203230001500000,CEDAR KNOLL FLYING RANCH AIRPORT,"LOWERY, WILLIAM 3000 WEST OSCEOLA ROAD  GENEVA FL 32732",,Active,FL000921,01FL,Private,Private,28.78194444,-81.15916666,,AIRPORT,-9034603.61717542,3347920.6056404463
FREE FLIGHT INTERNATIONAL AIRPORT,2327 TAYLOR AVE,WILDWOOD,34785,SUMTER,-82.06848075,28.80401881,17R LM 95731 86741,PRIVATE,F25=092,FREE FLIGHT INTERNATIONAL AIRPORT,"ARENAS, FRANK P.O. BOX 600 1511 TAYLOR AVE. COLEMAN FL 33521",,Active,FL000311,2FA6,Private,Private,28.81109999,-82.06536388,,AIRPORT,-9135821.487141423,3350725.5891687884
GRASS PATCH AIRPORT, ,BUSHNELL,33513,SUMTER,-82.2221356,28.64493854,17R LM 80554 69259,PRIVATE,M21=014,GRASS PATCH AIRPORT,"WADE, JAMES 7787 SW 70TH DRIVE  BUSHNELL FL 33513",,Active,FL001208,00FA,Private,Private,28.64527777,-82.21888888,,AIRPORT,-9152926.267260652,3330531.8190918616
CHERYL-LANE LANDINGS,1008 COUNTY ROAD 548,BUSHNELL,33513,SUMTER,-82.08649993,28.67213258,17R LM 93839 72144,PRIVATE,N11=043,CHERYL-LANE LANDINGS,"PURCELL, CHERYL P O BOX 1233  BUSHNELL FL 33513",,Active,FL000279,09FD,Private,Private,28.67110277,-82.08730555,CR 548,AIRPORT,-9137827.373086382,3333981.6760324673
KO-KEE AIRPORT,3031 COUNTY ROAD 673,WEBSTER,33597,SUMTER,-82.15465839,28.60278794,17R LM 87104 64523,,S07=079,KO-KEE AIRPORT,"JEFFERSON, KENNETH 37305 VERO LANE  DADE CITY FL 33525",,Active,FL000280,4FL2,Private,Private,28.59499444,-82.14980833,,AIRPORT,-9145414.73858119,3325186.3284528283
FLYING W AIRRANCH AIRPORT, , , ,SUMTER,-82.16010881,28.68170286,17R LM 86656 73272,,,FLYING W AIRRANCH AIRPORT,"WILLIAMS, ROBBY 5020 COUNTY ROAD 316A  BUSHNELL FL 33513",,Active,FL000281,9FL1,Private,Private,28.68333333,-82.16361111,,AIRPORT,-9146021.476644065,3335195.9810517514
S & S AVION RANCH AIRPORT, , , ,SUMTER,-82.13416667,28.95916667,17R LN 89484 03991,,,S & S AVION RANCH AIRPORT,"DOLLEN, STANLEY 1120 COUNTY ROAD 245 NORTH  OXFORD FL 34484",,Active,FL000953,31FA,Private,Private,28.95916666,-82.13416666,,AIRPORT,-9143133.610101204,3370449.8923660526
TCB AIRPORT, , , ,SUMTER,-81.98166667,28.91916667,17R MM 04308 99426,,,TCB AIRPORT,"BOWLING, CARL 8480 NW 130TH ST  REDDICK FL 32686",,Active,FL000848,,Private,Private,28.91916666,-81.98166666,,AIRPORT,-9126157.387738762,3365361.780139582
CONNELLS WAHOO AIRPORT, , , ,SUMTER,-82.15777778,28.63194444,17R LM 86831 67757,,,CONNELLS WAHOO AIRPORT,"CONNELL, PATRICIA 8400 COUNTY ROAD 614A  BUSHNELL FL 33513",,Active,FL000851,25FL,Private,Private,28.63194444,-82.15777777,,AIRPORT,-9145761.986935202,3328883.6937998338
THE TRAILS AIRPORT, ,LIVE OAK,32060,SUWANNEE,-83.1887084,30.10975439,17R KP 89111 32968,,2604S11E12071000000,THE TRAILS AIRPORT,THE TRAILS P.O.A. 18400 211  ROAD  LIVE OAK FL 32060,,Active,FL000566,FD50,Private,Private,30.10911111,-83.18874722,,AIRPORT,-9260524.659328233,3517665.562408091
OBRIEN AIRPARK, , , ,SUWANNEE,-82.967975,30.03568056,17R LP 10242 24370,,,OBRIEN AIRPARK,"VANSPRONSEN, PIETER P.O. BOX 257  O'BRIEN FL 32071",,Active,FL000270,FD71,Private,Private,30.03568055,-82.967975,,AIRPORT,-9235952.729150625,3508137.0711752498
MOSS MEADOWS AIRPORT, , , ,SUWANNEE,-82.90619444,30.237,17R LP 16573 46584,,,MOSS MEADOWS AIRPORT,"MOSS, RONALD 11620 75TH DRIVE  LIVE OAK FL 32060",,Active,FL000957,45FL,Private,Private,30.23699999,-82.90619444,,AIRPORT,-9229075.34909487,3534050.505506996
RED BARN ACRES AIRPORT, ,LIVE OAK,32060,SUWANNEE,-82.99788681,30.17635718,17R LP 07630 40013,,3403S13E08791001003,RED BARN ACRES AIRPORT,12153 CR 252  LIVE OAK FL 32060,,Active,FL000543,FD61,Private,Private,30.17751388,-82.99755555,,AIRPORT,-9239282.496568438,3526239.1163749895
BUDDY'S AG SERVICE AIRPORT, ,MC ALPIN,32062,SUWANNEE,-82.96842721,30.12434858,17R LP 10368 34199,,2404S13E09001000000,BUDDY'S AG SERVICE AIRPORT,10791 184TH STREET  MCALPIN FL 32062,,Active,FL000550,9FD9,Private,Private,30.12244722,-82.96790833,,AIRPORT,-9236003.068813661,3519543.728338759
SPIRIT OF SUWANNEE AIRPORT, , , ,SUWANNEE,-82.95617222,30.4016,17R LP 12078 64911,,,SPIRIT OF SUWANNEE AIRPORT,3076 95TH DRIVE  LIVE OAK FL 32060,,Active,FL001134,,Private,Private,30.4016,-82.95617222,,AIRPORT,-9234638.84993712,3555276.9378619464
FLYING C FARM AIRPORT, , , ,SUWANNEE,-82.87361111,29.96416667,17R LP 19213 16291,,,FLYING C FARM AIRPORT,"CASSUBE, ROBERT P O BOX 266 26859 63RD. PL BRANFORD FL 32008",,Active,FL001263,FD16,Private,Private,29.96416666,-82.87361111,,AIRPORT,-9225448.189098155,3498944.633647701
LITTLE RIVER AIRPORT, ,MC ALPIN,32062,SUWANNEE,-82.90812006,30.11819631,17R LP 16167 33418,,2704S14E03216001000,LITTLE RIVER AIRPORT,P.O.BOX 81  MCALPIN FL 32062,,Active,FL000551,FL10,Private,Private,30.11494999,-82.90901666,,AIRPORT,-9229289.708165092,3518751.9430373497
AARON COLLINS AIRPORT, ,LIVE OAK,32060,SUWANNEE,-83.05302391,30.21128137,17R LP 02390 43979,,1903S13E08666000000,AARON COLLINS AIRPORT,"COLLINS, AARON 12544 BASS ROAD  LIVE OAK FL 32060",,Active,FL000538,FD42,Private,Private,30.21129166,-83.05379166,,AIRPORT,-9245420.330921441,3530737.1062977994
SUWANNEE FARMS AIRPORT, ,MC ALPIN,32062,SUWANNEE,-83.05522942,30.09021798,17R LP 01936 30563,,3104S13E09057000000,SUWANNEE FARMS AIRPORT,"HALL, JOSEPH 19620 COUNTY ROAD 349 NORTH  O'BRIEN FL 32071",,Active,FL000629,FL18,Private,Private,30.09024999,-83.05472222,,AIRPORT,-9245665.84685221,3515151.80259892
BUCKNER AIRSTRIP, ,MC ALPIN,32062,SUWANNEE,-82.92246187,30.09773889,17R LP 14747 31174,,3304S14E03266001000,BUCKNER AIRSTRIP,"HOLTZCLAW, J 21809 93RD DRIVE  O'BRIEN FL 32071",,Active,FL000549,8FD1,Private,Private,30.09883888,-82.92762777,,AIRPORT,-9230886.230798507,3516119.463232444
THOMPSON AIRFIELD, ,O BRIEN,32071,SUWANNEE,-82.83542316,29.98186253,17R LP 22930 18193,,0806S15E01282000000,THOMPSON AIRFIELD,"BOSSERMAN, TERRY 4541 256TH ST. O'BRIEN FL 32071",,Active,FL000897,0FL1,Private,Private,29.98188888,-82.83555555,,AIRPORT,-9221197.12609674,3501218.6542305304
SUWANNEE BELLE AIRPORT, ,O BRIEN,32071,SUWANNEE,-83.08427814,30.09536803,17R KP 99146 31185,,3504S12E10762000000,SUWANNEE BELLE AIRPORT,"RIKANSRUD, ERIC 10121 SNUG HARBOR ROAD  ST. PETERSBURG FL 33702",,Active,FL000541,9FL0,Private,Private,30.09379166,-83.08488888,,AIRPORT,-9248899.535613857,3515814.4140005675
PITTMAN OAKS AIRPORT, , , ,SUWANNEE,-83.04846944,30.42504167,17R LP 03256 67666,,,PITTMAN OAKS AIRPORT,1253 145TH ROAD  LIVE OAK FL 32060,,Active,FL001097,FA88,Private,Private,30.42504166,-83.04846944,,AIRPORT,-9244913.329773594,3558302.826769094
KITTY HAWK ESTATES AIRPORT, ,LIVE OAK,32060,SUWANNEE,-83.14316358,30.33867468,17R KP 93978 58261,,0502S12E09847004004,KITTY HAWK ESTATES AIRPORT,"CAUDILL, KELLY 18786 60TH PLACE A  LIVE OAK FL 32060",,Active,FL000545,FL09,Private,Private,30.33898611,-83.14370833,,AIRPORT,-9255454.632687068,3547158.0236068857
FLORIDA SHERIFFS BOYS RANCH AIRPORT,1672 DON MCLEOD PL,LIVE OAK,32060,SUWANNEE,-83.01770252,30.41459316,17R LP 06191 66455,,0901S13E04594000000,FLORIDA SHERIFFS BOYS RANCH AIRPORT,"GOFF, BRUCE P.O. BOX 2000  BOYS RANCH FL 32064",,Active,FL000544,FL08,Private,Private,30.414625,-83.01776388,,AIRPORT,-9241488.371166999,3556954.0266719726
FLINTS FLYING RANCH AIRPORT, ,BRANFORD,32008,SUWANNEE,-82.90734803,29.97578358,17R LP 15978 17632,,1006S14E03873001000,FLINTS FLYING RANCH AIRPORT, 7779 264TH STREET  BRANFORD FL 32008,,Active,FL000271,2FD0,Private,Private,29.97518055,-82.90723611,,AIRPORT,-9229203.765366644,3500437.427809617
WINGS N SUNSETS AIRPORT, ,LIVE OAK,32060,SUWANNEE,-82.92439523,30.25031221,17R LP 14846 48089,,0403S14E02594000000,WINGS N SUNSETS AIRPORT,"WILLSON, CATHERINE 10852 89TH ROAD  LIVE OAK FL 32060",,Active,FL000540,FL07,Private,Private,30.25023611,-82.92408333,,AIRPORT,-9231101.451679435,3535765.8933571777
SYLVANMIR FARMS AIRPORT, ,PERRY,32348,TAYLOR,-83.57320532,29.8207162,17R KP 51332 01697,,36070706998050,SYLVANMIR FARMS AIRPORT,"KOHLER, WILLIAM 24087 TWISTER LANE  BROOKSVILLE FL 34602",,Active,FL000478,6FL4,Private,Private,29.82073611,-83.57315277,,AIRPORT,-9303326.660438238,3480525.33641079
STEINHATCHEE ANCIENT OAKS AIRPORT, ,SALEM,32356,TAYLOR,-83.35123869,29.72662116,17R KN 72576 90808,,06091010113500,STEINHATCHEE ANCIENT OAKS AIRPORT,"RICE, ALLEN P.O. BOX 279  STEINHATCHEE FL 32359",,Active,FL000762,39FD,Private,Private,29.72647222,-83.35127777,,AIRPORT,-9278617.447586041,3468457.7228236226
LUMARS STOLPORT, ,PERRY,32347,TAYLOR,-83.55166202,30.13016784,17R KP 54179 35957,,17040807396000,LUMARS STOLPORT,"TURNER, LUTHER 2150 ELLISON ROAD  PERRY FL 32347",,Active,FL000707,FA29,Private,Private,30.13045833,-83.55148611,,AIRPORT,-9300928.47080317,3520292.7029342
EZELL AIRPORT, ,KEATON BEACH,32348,TAYLOR,-83.60700649,29.90496643,17R KP 48277 11111,,03070706557125,EZELL AIRPORT,"EZELL, DANNY 15030 BEACH ROAD  PERRY FL 32348",,Active,FL000479,5FL1,Private,Private,29.90461111,-83.60722222,,AIRPORT,-9307089.389052333,3491340.0042844396
FLYING TIGER AIRPORT, ,LAKE BUTLER,32054,UNION,-82.41066716,29.93551546,17R LP 63849 12476,,28-06-19-00-000-0011-0,FLYING TIGER AIRPORT,J.D RIMES JR P.O. BOX 22 WORTHINGTON SPRINGS FL 32697,,Active,FL000215,FL54,Private,Private,29.93515277,-82.41077777,,AIRPORT,-9173913.504375033,3495263.6471820613
LAFAYETTE LANDINGS AIRPORT, ,DELAND,32724,VOLUSIA,-81.26478519,29.16859135,17R MN 74251 26693,,30152600000130,LAFAYETTE LANDINGS AIRPORT,"LONG, DENNIS 3151 LAFAYETTE LANDINGS DR.  DELEON SPRINGS FL 32130",,Active,FL000334,FD90,Private,Private,29.16859166,-81.26478333,,AIRPORT,-9046354.50637323,3397121.4858921343
SQUILLACOTE STOLPORT, , , ,VOLUSIA,-81.20145,29.25109167,17R MN 80426 35821,,,SQUILLACOTE STOLPORT,"SQUILLACOTE, STEVE 3120 WEST GRANADA BLVD  ORMOND BEACH FL 32174",,Active,FL000679,FD63,Private,Private,29.25109166,-81.20144999,,AIRPORT,-9039304.065647375,3407643.359796589
CROSS CREEK FARMS STOLPORT, ,ORMOND BEACH,32174,VOLUSIA,-81.22200716,29.23942353,17R MN 78426 34532,,30143600000010,CROSS CREEK FARMS STOLPORT,DAVID HIGGS 274 WOODHAVEN CIR W ORMOND BEACH FL 32174,,Active,FL000680,04FL,Private,Private,29.239425,-81.22200555,,AIRPORT,-9041592.478740897,3406154.72205169
HIGHLANDER AIRPORT, ,EDGEWATER,32141,VOLUSIA,-80.86643898,28.88804356,17R NM 13022 95589,,35183100000062,HIGHLANDER AIRPORT,MARK HAYNES 520 HIGHLANDER DRIVE  OAK HILL FL 32759,,Active,FL000627,2FD6,Private,Private,28.88804444,-80.86644166,,AIRPORT,-9002010.809168937,3361404.191372462
BLUE RIDGE FLIGHTPARK, ,OAK HILL,32759,VOLUSIA,-80.90699889,28.85721167,17R NM 09070 92169,,34184702070870,BLUE RIDGE FLIGHTPARK,"AURIGEMA, ANDREW 1685 MAYTOWN ROAD  OAK HILL FL 32759",,Active,FL000628,34FD,Private,Private,28.85721111,-80.907,,AIRPORT,-9006525.917890904,3357484.801759787
COE FIELD, , , ,VOLUSIA,-81.1322525,29.01070528,17R MN 87119 09178,,,COE FIELD,1300 E. INTL SPEEDWAY BLVD  DELAND FL 32724,,Active,FL001426,8FA4,Private,Private,29.01070527,-81.1322525,,AIRPORT,-9031601.035200896,3377008.6473701033
SPRUCE CREEK FLY-IN AIRPORT, ,PORT ORANGE,32128,VOLUSIA,-81.04666917,29.08016551,17R MN 95457 16868,,32162504002220,SPRUCE CREEK FLY-IN AIRPORT,"CUNNEEN, DICK 212-1 CESSNA BLVD  PORT ORANGE FL 32128",,Active,FL000323,7FL6,Private,Private,29.07803888,-81.0445,,AIRPORT,-9022073.942951828,3385853.2695543645
THE UNICORN PLACE AIRPORT, ,DEFUNIAK SPRINGS,32433,WALTON,-86.28199948,30.84519212,16R EV 68656 12666,,18-4N-20-29000-008-0010,THE UNICORN PLACE AIRPORT,"SOHN, RICHARD 8029 HIGHWAY 1087  NEW HARMONY FL 32433",,Active,FL000327,69FD,Private,Private,30.84472222,-86.28138888,,AIRPORT,-9604868.24700841,3612660.670891119
CEDAR LANE AIRPORT, ,DEFUNIAK SPRINGS,32435,WALTON,-86.21299717,30.73629947,16R EV 75339 00642,,23-3N-20-28000-023-0000,CEDAR LANE AIRPORT,"ESTATE OF ROBERTS, MAURICE W. 460 BOY SCOUT ROAD  DEFUNIAK SPRINGS FL 32435",,Active,FL000328,5FL9,Private,Private,30.7363,-86.21299999,,AIRPORT,-9597186.944928305,3598549.755436289
BREEZY KNOLL AIRPORT, , , ,WALTON,-86.34444444,30.82,16R EV 62701 09837,,,BREEZY KNOLL AIRPORT,"WATERMAN, VICTORIA 1359 LONG ROAD  DEFUNIAK SPRINGS FL 32433",,Active,FL001065,0FD5,Private,Private,30.82,-86.34444444,,AIRPORT,-9611819.588348674,3609394.71411917
SKYDIVE LIVE AIRPORT, , , ,WALTON,-86.21833333,30.91888889,16R EV 74686 20874,,,SKYDIVE LIVE AIRPORT,"NIPPER, MELANIE 5138 COUNTY HIGHWAY 0605  DE FUNIAK SPRINGS FL 32433",,active,FL001090,05FA,Private,Private,30.91888888,-86.21833333,,AIRPORT,-9597780.963710794,3622219.7955523273
DUGGER FIELD, , , ,WALTON,-86.09383333,30.49641667,16R EU 86961 74143,,,DUGGER FIELD,"BOGLE, MELODY 259 SAN JUAN AVENUE  SEAGROVE BEACH FL 32459",,Active,FL001079,0FD3,Private,Private,30.49641666,-86.09383333,,AIRPORT,-9583921.687054012,3567520.510064071
CUCHENS AIRPORT, , , ,WALTON,-86.11833333,30.64277778,16R EU 84482 90345,,,CUCHENS AIRPORT,219 SUCHENS LANE  DEFUNIAK SPRINGS FL 32435,,Active,FL001072,02FL,Private,Private,30.64277777,-86.11833333,,AIRPORT,-9586649.014595969,3586443.418982882
JOY FARMS AIRPORT, ,DEFUNIAK SPRINGS,32435,WALTON,-86.1116604,30.65391481,16R EU 85112 91584,,23-2N-19-18000-022-0000,JOY FARMS AIRPORT,"GOFF, BRIAN 4979 SOUTH HIGHWAY 331  DEFUNIAK SPRINGS FL 32435",,Active,FL000326,0FD9,Private,Private,30.65213611,-86.10938333,,AIRPORT,-9585906.186876103,3587884.487675597
CRYSTAL VILLAGE AIRPORT, ,CHIPLEY,32428,WASHINGTON,-85.68603514,30.45686155,16R FU 26149 70144,,00000000-00-3136-0093,CRYSTAL VILLAGE AIRPORT,"THOMAS, TERRY 5131 PANTHER TRAIL  CHIPLEY FL 32428",,Active,FL000801,2FL0,Private,Private,30.45111111,-85.67722222,,AIRPORT,-9538525.800427934,3562411.352943589
GARNER FIELD, ,BONIFAY,32425,WASHINGTON,-85.768333,30.77972163,16R FV 17856 05838,,00000000-00-4940-0001,GARNER FIELD,3849 HIGHWAY 90  BONIFAY FL 32425,,Active,FL001045,FA55,Private,Private,30.77916666,-85.76861111,,AIRPORT,-9547687.15569125,3604174.724666526
REDHEAD AIRPORT, ,VERNON,32462,WASHINGTON,-85.83959264,30.49048381,16R FU 11367 73709,,00000000-00-5174-0000,REDHEAD AIRPORT,"GARRETT, TOMMY 5801 HIGHWAY 79  VERNON FL 32462",,Active,FL000791,FD35,Private,Private,30.49027777,-85.83944444,,AIRPORT,-9555619.742218355,3566754.056753896
AERO VILLA AIRPORT, , , ,WASHINGTON,-85.70555556,30.61722222,16R FU 24071 87895,,,AERO VILLA AIRPORT,"LAND, LARRY P.O. BOX 365  VERNON FL 32462",,Active,FL000900,,Private,Private,30.61722222,-85.70555555,,AIRPORT,-9540698.802682173,3583137.3028057194
